"id","parentId","iNaturalistTaxonName","commonName","rank","iNaturalistTaxonImage","taxonName","n_total","has_voucher","introduction_status","first_record_ID","is_graminoid","taxonRank","is_infra_taxon","direct_solow_pp","nameStatus","scientificName","reportingStatus","inSummary"
77983,52803,Melica harfordii,"Harford's oniongrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/142744/medium.jpg,Melica harfordii,4,yes,native,"V174358",yes,species,no,0.88235294117647,accepted,Melica harfordii,confirmed,1
77986,52803,Melica subulata,"Alaska Oniongrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/74886261/medium.jpg,Melica subulata,189,yes,native,"V019820",yes,species,no,1,accepted,Melica subulata,confirmed,1
78024,72236,Micranthes ferruginea,"Russethair Saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/73248965/medium.jpeg,Micranthes ferruginea,7,no,native,"V138513",no,species,no,1,accepted,Micranthes ferruginea,new,1
78027,72236,Micranthes integrifolia,"Wholeleaf Saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/363874672/medium.jpg,Micranthes integrifolia,996,yes,native,"CAN 10090043",no,species,no,1,accepted,Micranthes integrifolia,confirmed,1
78150,49131,Myosotis laxa,"bay forget-me-not",species,https://static.inaturalist.org/photos/152439045/medium.jpeg,Myosotis laxa,62,yes,native,"RBCM:Botany:V041410",no,species,no,0.991525423728814,accepted,Myosotis laxa,confirmed,1
78257,72262,Olsynium douglasii,"grasswidow",species,https://static.inaturalist.org/photos/83362532/medium.jpeg,Olsynium douglasii var. douglasii,1469,no,native,"V21638",no,variety,no,1,accepted,Olsynium douglasii,reported,1
78434,56839,Perideridia gairdneri,"Gairdner's Yampah",species,https://inaturalist-open-data.s3.amazonaws.com/photos/420953222/medium.jpeg,Perideridia montana,147,no,native,"V080392",no,species,no,1,accepted,Perideridia gairdneri,new,1
78465,72290,Petroselinum crispum,"garden parsley",species,https://inaturalist-open-data.s3.amazonaws.com/photos/395413717/medium.jpg,Petroselinum crispum,59,yes,exotic,"RBCM:Botany:V166707",no,species,no,1,accepted,Petroselinum crispum,confirmed,1
78629,60306,Pleuropogon refractus,"nodding semaphore grass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/285705179/medium.jpeg,Pleuropogon refractus,3,yes,native,"V173661",yes,species,no,0.857142857142857,accepted,Pleuropogon refractus,new,1
78693,52680,Polypodium hesperium,"western polypody",species,https://static.inaturalist.org/photos/52045542/medium.jpeg,Polypodium hesperium,6,no,native,"QFA0212241",no,species,no,0.440677966101695,accepted,Polypodium hesperium,reported,1
78903,53196,Rumex fueginus,"golden dock",species,https://inaturalist-open-data.s3.amazonaws.com/photos/422756409/medium.jpeg,Rumex maritimus ssp. fueginus,4,yes,native,"2264ABBA-E05E-7844-A73B-24883DE94F14",no,species,yes,0.972602739726027,accepted,Rumex fueginus,confirmed,1
78910,53196,Rumex transitorius,"Pacific willow dock",species,https://inaturalist-open-data.s3.amazonaws.com/photos/143576896/medium.jpeg,Rumex transitorius,59,yes,native,"https://www.inaturalist.org/observations/107275327",no,species,no,1,accepted,Rumex transitorius,confirmed,1
78930,52617,Salicornia depressa,"Virginia Glasswort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/23010186/medium.jpg,Salicornia depressa,27,yes,native,"CE74D757-6395-2946-9818-B801A3E8B01D",no,species,no,1,accepted,Salicornia depressa,confirmed,1
78940,53453,Salix geyeriana,"Geyer's willow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/2269966/medium.jpeg,Salix geyeriana,35,no,native,"V0352183F",no,species,no,0.803418803418803,accepted,Salix geyeriana,reported,1
78941,53453,Salix hookeriana,"coastal willow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/131374502/medium.jpg,Salix hookeriana,239,yes,native,"V0352581F",no,species,no,1,accepted,Salix hookeriana,confirmed,1
78943,53453,Salix lasiandra,"Pacific Willow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/3469320/medium.jpg,Salix lasiandra var. lasiandra,202,yes,native,"V0380177F",no,species,no,1,accepted,Salix lasiandra,confirmed,1
78952,53453,Salix prolixa,"mackenzie's willow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/128996958/medium.jpeg,Salix prolixa,3,no,native,"CAN 371786",no,species,no,0.846153846153846,accepted,Salix prolixa,reported,1
78979,53202,Sanicula graveolens,"northern sanicle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/516450464/medium.jpg,Sanicula graveolens,103,yes,native,"V242537",no,species,no,1,accepted,Sanicula graveolens,confirmed,1
78997,47160,Schoenoplectus subterminalis,"water bulrush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/87050486/medium.jpeg,Schoenoplectus subterminalis,1,no,native,"V107921",yes,species,no,0.971223021582734,accepted,Schoenoplectus subterminalis,new,1
78998,47160,Schoenoplectus tabernaemontani,"soft-stemmed bulrush",species,https://static.inaturalist.org/photos/29520095/medium.jpeg,Schoenoplectus tabernaemontani,27,yes,native,"UdeM:MT00226131",yes,species,no,1,accepted,Schoenoplectus tabernaemontani,confirmed,1
79131,72365,Sium suave,"water parsnip",species,https://inaturalist-open-data.s3.amazonaws.com/photos/44286732/medium.jpeg,Sium suave,21,yes,native,"V173891",no,species,no,0.956521739130435,accepted,Sium suave,confirmed,1
79142,50641,Solanum physalifolium,"ground-cherry nightshade",species,https://inaturalist-open-data.s3.amazonaws.com/photos/472158881/medium.jpeg,,,,,,,,,,,,,
79191,51229,Stachys mexicana,"mexican hedgenettle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/319233550/medium.jpg,Stachys mexicana,6,yes,native,"CM474131",no,species,no,1,accepted,Stachys mexicana,confirmed,1
79387,72407,Trautvetteria caroliniensis,"Carolina bugbane",species,https://inaturalist-open-data.s3.amazonaws.com/photos/103467603/medium.jpeg,Trautvetteria caroliniensis,4,no,native,"https://www.inaturalist.org/observations/53227831",no,species,no,0.857142857142857,accepted,Trautvetteria caroliniensis,new,1
79464,57861,Utricularia gibba,"humped bladderwort",species,https://static.inaturalist.org/photos/33952087/medium.jpeg,Utricularia gibba,17,yes,native,"V100373",no,species,no,0.981818181818182,accepted,Utricularia gibba,confirmed,1
79503,52472,Vicia lathyroides,"spring vetch",species,https://inaturalist-open-data.s3.amazonaws.com/photos/194303251/medium.jpg,Vicia lathyroides,74,yes,exotic,"p. 69",no,species,no,1,accepted,Vicia lathyroides,confirmed,1
79550,72433,Zeltnera muehlenbergii,"Muehlenberg's Centaury",species,https://inaturalist-open-data.s3.amazonaws.com/photos/394478388/medium.jpeg,Zeltnera muehlenbergii,25,yes,native,"V230289",no,species,no,0.979591836734694,accepted,Zeltnera muehlenbergii,confirmed,1
79659,62219,Camassia leichtlinii suksdorfii,"Suksdorf's Large Camas",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/266443961/medium.jpg,Camassia leichtlinii ssp. suksdorfii,8,no,native,"WS: 51700",no,species,yes,0.9,accepted,Camassia leichtlinii suksdorfii,new,1
79751,52995,Claytonia rubra depressa,"Rosetted Springbeauty",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/14335688/medium.jpg,,,,,,,,,,,,,
80178,55677,Sagina maxima crassicaulis,"thick-stemmed pearlwort",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/27645848/medium.jpg,Sagina maxima ssp. crassicaulis,3,yes,native,"V7844",no,species,yes,0.941176470588235,accepted,Sagina maxima crassicaulis,confirmed,1
80266,56161,Valeriana sitchensis scouleri,"Scouler's Valerian",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/3908415/medium.jpg,Valeriana scouleri,3,yes,native,"V236974",no,species,no,0.285714285714286,accepted,Valeriana sitchensis scouleri,new,1
81026,63137,Linnaea borealis longiflora,"Longtube Twinflower",variety,https://static.inaturalist.org/photos/384229/medium.jpg,,,,,,,,,,,,,
81378,55731,Spergularia canadensis occidentalis,"western sand-spurrey",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8726127/medium.jpeg,Spergularia canadensis var. occidentalis,27,yes,native,"V038499",no,species,no,1,accepted,Spergularia canadensis occidentalis,confirmed,1
81432,49650,Toxicoscordion venenosum venenosum,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/286053222/medium.jpg,,,,,,,,,,,,,
81754,48623,Thymus,"Thymes",genus,https://static.inaturalist.org/photos/167107445/medium.jpg,,,,,,,,,,,,,
84328,53060,Galium verum,"Lady's Bedstraw",species,https://inaturalist-open-data.s3.amazonaws.com/photos/617752010/medium.jpg,Galium verum,7,yes,exotic,"V152628",no,species,no,0.941176470588235,accepted,Galium verum,confirmed,1
84772,47758,Oxalis dillenii,"slender yellow woodsorrel",species,https://inaturalist-open-data.s3.amazonaws.com/photos/250700916/medium.jpg,Oxalis dillenii,3,yes,exotic,"V161889",no,species,no,0.96875,accepted,Oxalis dillenii,confirmed,1
118435,62219,Camassia quamash quamash,"",subspecies,https://static.inaturalist.org/photos/7368202/medium.jpg,Camassia quamash ssp. quamash,13,no,native,"QFA0217171",no,subspecies,yes,0.898305084745763,accepted,Camassia quamash quamash,reported,1
119791,47727,Acer pseudoplatanus,"sycamore maple",species,https://static.inaturalist.org/photos/72573830/medium.jpg,Acer pseudoplatanus,100,no,exotic,"https://www.inaturalist.org/observations/158192696",no,species,no,1,accepted,Acer pseudoplatanus,new,1
125790,48681,Spiraea japonica,"Japanese Spirea",species,https://inaturalist-open-data.s3.amazonaws.com/photos/449207/medium.jpg,Spiraea japonica var. fortunei,22,no,exotic,"https://www.inaturalist.org/observations/21727085",no,species,no,1,accepted,Spiraea japonica,new,1
126887,58728,Berberis aquifolium,"Oregon grape",species,https://inaturalist-open-data.s3.amazonaws.com/photos/65130109/medium.jpg,Berberis aquifolium,4130,yes,unknown,"345C4F95-4FF1-497E-9E8B-E0F6602C780B",no,species,no,1,accepted,Berberis aquifolium,confirmed,1
127186,127187,Securigera varia,"purple crownvetch",species,https://inaturalist-open-data.s3.amazonaws.com/photos/34301/medium.jpg,Securigera varia,5,no,exotic,"https://www.inaturalist.org/observations/85130340",no,species,no,1,accepted,Securigera varia,new,1
127196,49131,Myosotis stricta,"blue forget-me-not",species,https://inaturalist-open-data.s3.amazonaws.com/photos/285889948/medium.jpg,Myosotis micrantha,13,yes,exotic,"819c0035-aacb-44b1-b75d-89255a2ce965",no,species,no,0.991452991452991,accepted,Myosotis stricta,confirmed,1
127355,55869,Cyclamen hederifolium,"Ivy-leaved cyclamen",species,https://inaturalist-open-data.s3.amazonaws.com/photos/110836055/medium.jpg,Cyclamen hederifolium,700,yes,exotic,"V139370",no,species,no,1,accepted,Cyclamen hederifolium,confirmed,1
128807,47434,Dichanthelium,"rosette grasses",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/88945229/medium.jpeg,,,,,,,,,,,,,
129020,51611,Veronica officinalis,"heath speedwell",species,https://inaturalist-open-data.s3.amazonaws.com/photos/3867971/medium.JPG,Veronica officinalis,20,no,exotic,"109716551",no,species,no,1,accepted,Veronica officinalis,new,1
129075,53787,Fumaria muralis,"common ramping-fumitory",species,https://inaturalist-open-data.s3.amazonaws.com/photos/16104053/medium.jpg,Fumaria muralis,41,no,exotic,"43192179",no,species,no,1,accepted,Fumaria muralis,new,1
129448,129449,Honckenya peploides major,"Pacific Sea Sandwort",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/412901298/medium.jpeg,Honckenya peploides ssp. major,5,no,native,"V007421",no,subspecies,yes,0.903846153846154,accepted,Honckenya peploides major,reported,1
129856,47204,Neslia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/932942/medium.jpg,,,,,,,,,,,,,
130174,57166,Danthonia spicata,"Poverty oatgrass",species,https://static.inaturalist.org/photos/18564686/medium.jpeg,Danthonia spicata,1,no,native,"V217493",yes,species,no,0.971223021582734,accepted,Danthonia spicata,new,1
130800,130805,Pseudofumaria lutea,"Yellow Fumitory",species,https://inaturalist-open-data.s3.amazonaws.com/photos/731776/medium.jpg,Corydalis lutea,20,no,unknown,"https://www.inaturalist.org/observations/32454422",no,species,no,0.833333333333333,accepted,Pseudofumaria lutea,new,1
132323,52643,Juncus bulbosus,"Bulbous Rush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/47757915/medium.jpg,Juncus bulbosus,6,yes,exotic,"RBCM:Botany:V178075",yes,species,no,0.981818181818182,accepted,Juncus bulbosus,confirmed,1
133104,58728,Berberis repens,"creeping mahonia",species,https://inaturalist-open-data.s3.amazonaws.com/photos/141256123/medium.jpg,Berberis repens,16,no,unknown,"https://www.inaturalist.org/observations/32515226",no,species,no,1,accepted,Berberis repens,new,1
141854,51886,Urtica gracilis,"slender stinging nettle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/25063001/medium.jpeg,,,,,,,,,,,,,
153479,48493,Delphinium menziesii,"Menzies' Larkspur",species,https://inaturalist-open-data.s3.amazonaws.com/photos/20387694/medium.jpeg,Delphinium menziesii ssp. menziesii,898,yes,native,"US 219854",no,species,no,1,accepted,Delphinium menziesii,confirmed,1
154238,72276,Oxytropis campestris,"field locoweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/32728338/medium.jpg,Oxytropis campestris,33,yes,native,"RBCM:Botany:V154840",no,species,no,0.977272727272727,accepted,Oxytropis campestris,confirmed,1
155847,47434,Thinopyrum,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/71227005/medium.jpeg,,,,,,,,,,,,,
156638,48150,Pentaglottis,"",genus,https://static.inaturalist.org/photos/390096990/medium.jpeg,,,,,,,,,,,,,
156879,47148,Argentina,"Silverweeds",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/54317947/medium.jpeg,,,,,,,,,,,,,
156963,47604,Canadanthus,"great northern asters",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/29085036/medium.jpeg,,,,,,,,,,,,,
158861,49370,Astragalus collinus,"Rattle Milkvetch",species,https://inaturalist-open-data.s3.amazonaws.com/photos/208236950/medium.jpg,Astragalus collinus var. collinus,1,no,native,"V157734",no,variety,no,0.755395683453237,accepted,Astragalus collinus,reported,1
159233,50204,Bidens amplissima,"Vancouver Island beggarticks",species,https://inaturalist-open-data.s3.amazonaws.com/photos/157623744/medium.jpeg,Bidens amplissima,83,yes,native,"V043057B",no,species,no,1,accepted,Bidens amplissima,confirmed,1
160946,53376,Cotoneaster dammeri,"Bearberry Cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/124190179/medium.jpeg,Cotoneaster dammeri,7,yes,exotic,"RBCM:Botany:V157732",no,species,no,1,accepted,Cotoneaster dammeri,confirmed,1
160947,53376,Cotoneaster divaricatus,"Spreading Cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/340541156/medium.jpg,Cotoneaster divaricatus,37,yes,exotic,"496EEFAB-95AA-DC4A-BC7E-0A7363ED3A70",no,species,no,1,accepted,Cotoneaster divaricatus,new,1
160951,53376,Cotoneaster rehderi,"Bullate Cotoneaster",species,https://static.inaturalist.org/photos/51324471/medium.jpg,Cotoneaster rehderi,9,yes,exotic,"RBCM:Botany:V149997",no,species,no,1,accepted,Cotoneaster rehderi,confirmed,1
161639,48943,Datura innoxia,"downy thorn-apple",species,https://inaturalist-open-data.s3.amazonaws.com/photos/325514308/medium.jpeg,Datura innoxia,1,yes,exotic,"V198294",no,species,no,0.842105263157895,accepted,Datura innoxia,new,1
163336,61064,Glyceria maxima,"reed meadowgrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/81753172/medium.jpeg,Glyceria maxima,38,yes,exotic,"V019399X",yes,species,no,1,accepted,Glyceria maxima,confirmed,1
164915,47121,Lupinus oreganus,"Kincaid's Lupine",species,https://inaturalist-open-data.s3.amazonaws.com/photos/8010639/medium.jpg,Lupinus oreganus var. kincaidii,14,no,native,"V007453",no,variety,no,0.0495049504950495,accepted,Lupinus oreganus,reported,1
164948,55796,Luzula multiflora,"heath wood-rush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/386435294/medium.jpeg,Luzula multiflora,25,yes,native,"V039167",yes,species,no,0.971698113207547,accepted,Luzula multiflora,confirmed,1
164955,58333,Lycium chinense,"Chinese teaplant",species,https://inaturalist-open-data.s3.amazonaws.com/photos/110500621/medium.jpeg,Lycium chinense,5,yes,exotic,"RBCM:Botany:V198239",no,species,no,0.944444444444444,accepted,Lycium chinense,new,1
166947,49139,Plagiobothrys figuratus,"Fragrant Popcornflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/199271847/medium.jpg,Plagiobothrys figuratus var. figuratus,3,no,native,"https://www.inaturalist.org/observations/78525333",no,species,no,0.5,accepted,Plagiobothrys figuratus,new,1
166953,49139,Plagiobothrys scouleri,"Scouler's popcornflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/214046427/medium.jpeg,Plagiobothrys scouleri,578,yes,native,"RBCM:Botany:V004128",no,species,no,1,accepted,Plagiobothrys scouleri,confirmed,1
168322,53453,Salix candida,"Sage-leaf willow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/140334125/medium.jpg,Salix candida,1,no,native,"V182251",no,species,no,0.611510791366906,accepted,Salix candida,reported,1
168352,53453,Salix pseudomonticola,"False Mountain Willow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/113938955/medium.jpeg,Salix pseudomonticola,1,no,native,"V106374",no,species,no,0.676258992805755,accepted,Salix pseudomonticola,reported,1
168412,53202,Sanicula europaea,"wood sanicle",species,https://inaturalist-open-data.s3.amazonaws.com/photos/78990889/medium.jpg,Sanicula europaea,28,yes,exotic,"V175382",no,species,no,1,accepted,Sanicula europaea,confirmed,1
168942,48798,Sidalcea hendersonii,"Henderson's Checker-mallow",species,https://inaturalist-open-data.s3.amazonaws.com/photos/5416298/medium.jpeg,Sidalcea hendersonii,50,yes,native,"V229758",no,species,no,1,accepted,Sidalcea hendersonii,confirmed,1
169309,51229,Stachys arvensis,"Field woundwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/1219408/medium.,Stachys arvensis,7,yes,exotic,"V081527",no,species,no,1,accepted,Stachys arvensis,new,1
181694,47727,Acer glabrum douglasii,"Douglas maple",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/913182/medium.jpg,Acer glabrum var. douglasii,16,yes,native,"V077936",no,species,yes,1,accepted,Acer glabrum douglasii,confirmed,1
181942,47604,Scorzoneroides,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/52460807/medium.jpg,,,,,,,,,,,,,
203680,47604,Pilosella,"mouse-ear hawkweeds",genus,https://static.inaturalist.org/photos/42518355/medium.jpg,,,,,,,,,,,,,
204175,48063,Lysimachia maritima,"Sea Milkwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/20740872/medium.jpg,Lysimachia maritima,19,no,native,"MW0578503",no,species,no,0.952380952380952,accepted,Lysimachia maritima,new,1
204246,204204,Atocion armeria,"Sweet William Catchfly",species,https://static.inaturalist.org/photos/83401547/medium.jpg,Atocion armeria,6,yes,exotic,"V198204",no,species,no,0.944444444444444,accepted,Atocion armeria,new,1
209478,51309,Linum narbonense,"Beautiful Flax",species,https://static.inaturalist.org/photos/130956117/medium.jpg,Linum narbonense,1,no,unknown,"V201494",no,species,no,0.870503597122302,accepted,Linum narbonense,reported,1
234429,60479,Armeria maritima sibirica,"Siberian sea thrift",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/5049096/medium.jpg,Armeria maritima ssp. sibirica,4,yes,exotic,"RBCM:Botany:V100558",no,species,yes,0.972602739726027,accepted,Armeria maritima sibirica,confirmed,1
234790,62219,Camassia quamash maxima,"common camas",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/7221920/medium.jpg,Camassia quamash ssp. maxima,40,yes,native,"WS: 6206",no,species,yes,1,accepted,Camassia quamash maxima,new,1
234938,49340,Castilleja hispida hispida,"Harsh Paintbrush",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/6902721/medium.jpg,Castilleja hispida var. hispida,12,yes,native,"RBCM:Botany:V004314",no,species,yes,0.984126984126984,accepted,Castilleja hispida hispida,confirmed,1
337820,53376,Cotoneaster salicifolius,"Willow-leaved Cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/53574820/medium.jpg,Cotoneaster salicifolius,57,no,exotic,"https://www.inaturalist.org/observations/33773233",no,species,no,1,accepted,Cotoneaster salicifolius,new,1
357949,72236,Micranthes rufidula,"Rustyhair Saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/186915327/medium.jpeg,Micranthes rufidula,284,yes,native,"CAN 10090060",no,species,no,1,accepted,Micranthes rufidula,confirmed,1
357953,72236,Micranthes occidentalis,"Western Saxifrage",species,https://inaturalist-open-data.s3.amazonaws.com/photos/530044101/medium.jpg,Micranthes occidentalis,10,yes,native,"913ea7cd-6fca-4a0c-8146-db834d20d392",no,species,no,0.96,accepted,Micranthes occidentalis,new,1
379255,48382,Reynoutria,"Rhizomatous Knotweeds",genus,https://static.inaturalist.org/photos/7065992/medium.jpg,,,,,,,,,,,,,
406080,50641,Solanum nitidibaccatum,"Green Nightshade",species,https://inaturalist-open-data.s3.amazonaws.com/photos/184772306/medium.jpeg,Solanum physalifolium var. nitidibaccatum,,yes,exotic,"V156596",no,species,no,0.944444444444444,unaccepted,Solanum physalifolium nitidibaccatum,new,1
469472,54500,Malus domestica,"apple",species,https://inaturalist-open-data.s3.amazonaws.com/photos/268437/medium.jpg,Malus pumila,208,yes,exotic,"BABY-00182",no,species,no,1,accepted,Malus domestica,confirmed,1
495238,53453,Salix × fragilis,"hybrid crack willow",hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/53647918/medium.jpeg,Salix fragilis,1,no,unknown,"V116786",no,species,no,0.971223021582734,accepted,Salix × fragilis,new,1
496537,48063,Lysimachia latifolia,"Western Starflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/82441036/medium.jpg,Lysimachia latifolia,1214,yes,native,"134699",no,species,no,1,accepted,Lysimachia latifolia,confirmed,1
498529,53376,Cotoneaster dielsianus,"Diels' Cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/83066219/medium.jpeg,Cotoneaster dielsianus,4,no,exotic,"",no,species,no,0.368421052631579,accepted,Cotoneaster dielsianus,new,1
630966,60369,Pyrola aphylla,"Leafless wintergreen",species,https://inaturalist-open-data.s3.amazonaws.com/photos/299622427/medium.jpeg,Pyrola aphylla,14,no,native,"V82788",no,species,no,0.833333333333333,accepted,Pyrola aphylla,new,1
710296,734821,Petrosedum forsterianum,"Rock Stonecrop",species,https://inaturalist-open-data.s3.amazonaws.com/photos/150637037/medium.jpg,Sedum rupestre,153,no,native,"https://www.inaturalist.org/observations/1533351",no,species,no,1,accepted,Petrosedum forsterianum,reported,1
716947,48063,Lysimachia europaea,"Arctic Starflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/8051870/medium.jpeg,Lysimachia europaea,3,yes,unknown,"BABY-00106",no,species,no,1,accepted,Lysimachia europaea,confirmed,1
734805,734821,Petrosedum rupestre,"Reflexed Stonecrop",species,https://inaturalist-open-data.s3.amazonaws.com/photos/148595193/medium.jpg,,,,,,,,,,,,,
739040,273241,Aphyllon purpureum,"oneflower broomrape",species,https://inaturalist-open-data.s3.amazonaws.com/photos/300487875/medium.jpeg,Aphyllon purpureum,297,yes,native,"65394",no,species,no,1,accepted,Aphyllon purpureum,confirmed,1
778403,48528,Symphoricarpos mollis hesperius,"Spreading Snowberry",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8677765/medium.jpeg,Symphoricarpos mollis var. hesperius,4,yes,unknown,"V7460",no,species,yes,0.982456140350877,accepted,Symphoricarpos mollis hesperius,confirmed,1
790747,53376,Cotoneaster × suecicus,"Swedish Cotoneaster",hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/103529169/medium.jpeg,Cotoneaster suecicus,24,no,unknown,"https://www.inaturalist.org/observations/77547341",no,species,no,1,accepted,Cotoneaster × suecicus,new,1
791928,48063,Lysimachia arvensis,"scarlet pimpernel",species,https://inaturalist-open-data.s3.amazonaws.com/photos/223278664/medium.jpg,Lysimachia arvensis,122,yes,exotic,"V150185",no,species,no,1,accepted,Lysimachia arvensis,confirmed,1
802458,273241,Aphyllon californicum,"California Broomrape",species,https://inaturalist-open-data.s3.amazonaws.com/photos/144113287/medium.jpg,Aphyllon californicum,253,no,native,"https://www.inaturalist.org/observations/4069271",no,species,no,1,accepted,Aphyllon californicum,new,1
862704,49149,Scilla siberica,"Siberian squill",species,https://static.inaturalist.org/photos/120014360/medium.jpg,Scilla siberica,32,no,unknown,"https://www.inaturalist.org/observations/21499938",no,species,no,1,accepted,Scilla siberica,new,1
863646,56095,Hyacinthoides × massartiana,"Hybrid bluebell",hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/34158242/medium.jpg,Hyacinthoides massartiana,87,no,unknown,"V194406",no,species,no,1,accepted,Hyacinthoides × massartiana,new,1
867483,49389,Stellaria apetala,"lesser chickweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/268161103/medium.jpg,Stellaria pallida,5,no,exotic,"V233228",no,species,no,0.35,accepted,Stellaria apetala,reported,1
873482,47574,Juniperus communis kelleyi,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/46134125/medium.jpeg,Juniperus communis var. kelleyi,2,no,native,"WS45497",no,variety,yes,0.244604316546763,accepted,Juniperus communis kelleyi,reported,1
890625,55796,Luzula macrantha,"Prairie Woodrush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/193485197/medium.jpeg,Luzula macrantha,12,yes,native,"V026543",yes,species,no,1,accepted,Luzula macrantha,confirmed,1
941891,878738,Halerpestes cymbalaria,"Alkali Buttercup",species,https://inaturalist-open-data.s3.amazonaws.com/photos/65832931/medium.jpeg,Halerpestes cymbalaria,1,no,native,"V001940",no,species,no,0.985611510791367,accepted,Halerpestes cymbalaria,new,1
950603,950583,Anemonoides nemorosa,"wood anemone",species,https://inaturalist-open-data.s3.amazonaws.com/photos/732011/medium.jpg,Anemone nemorosa,51,no,exotic,"https://www.inaturalist.org/observations/189413509",no,species,no,1,accepted,Anemonoides nemorosa,new,1
1005385,50853,Cerastium holosteoides,"Common mouse-ear chickweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/245986323/medium.jpg,Cerastium fontanum ssp. vulgare,7,no,unknown,"214369",no,subspecies,yes,1,accepted,Cerastium holosteoides,reported,1
1068235,47204,Boechera,"rockcresses",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/64427045/medium.jpg,,,,,,,,,,,,,
1220721,962562,Eriocoma lemmonii,"lemmon's needle grass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/131815900/medium.jpeg,Achnatherum lemmonii,31,yes,native,"urn:catalog:ALTA-VP:134690",yes,species,no,1,accepted,Eriocoma lemmonii,confirmed,1
1319212,53376,Cotoneaster franchetii,"Franchet's cotoneaster",species,https://inaturalist-open-data.s3.amazonaws.com/photos/33337608/medium.jpg,Cotoneaster franchetii,287,yes,exotic,"RBCM:Botany:V194400",no,species,no,1,accepted,Cotoneaster franchetii,new,1
1426020,51753,Brodiaea rosea rosea,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/105538552/medium.jpeg,Brodiaea rosea var. rosea,,yes,native,"V056342",no,species,no,0.982142857142857,accepted,Brodiaea rosea rosea,confirmed,1
1453825,156250,Roemeria argemone,"Prickly Poppy",species,https://inaturalist-open-data.s3.amazonaws.com/photos/16169/medium.jpg,Papaver argemone,10,yes,exotic,"MG248077",no,species,no,0.964285714285714,accepted,Roemeria argemone,confirmed,1
1555488,47204,Mutarda,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/80331856/medium.jpeg,,,,,,,,,,,,,
