"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,8728782,,https://www.inaturalist.org/observations/8728782,"judith holm",,,2016-04-09,2016,4,9,Human Observation,"",,,British Columbia,Canada,CA,85,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,645,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.714202,-123.166587
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,4364724,,https://www.inaturalist.org/observations/4364724,"judith holm",,,2016-04-09,2016,4,9,Human Observation,"",,,British Columbia,Canada,CA,132,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,646,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7129571395,-123.1647384916
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,23819884,,https://www.inaturalist.org/observations/23819884,"judith holm",,,2019-04-28,2019,4,28,Human Observation,"",,,British Columbia,Canada,CA,343,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,647,2019,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.713089,-123.164348
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,39519953,,https://www.inaturalist.org/observations/39519953,"judith holm",,,2020-03-02,2020,3,2,Human Observation,"",,,British Columbia,Canada,CA,171,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,648,2020,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.714297,-123.164574
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,210587773,,https://www.inaturalist.org/observations/210587773,"judith holm",,,2024-04-27,2024,4,27,Human Observation,"",,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,655,2024,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.714875,-123.1649861111
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,33050010,,https://www.inaturalist.org/observations/33050010,"Lexi Roberts",,,2019-09-04,2019,9,4,Human Observation,"",,,British Columbia,Canada,CA,366,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,675,2019,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.6955899061,-123.1791830063
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,133778718,,https://www.inaturalist.org/observations/133778718,"Sam Turner",,,2022-09-03,2022,9,3,Human Observation,"",,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,719,2022,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7062966667,-123.1660695
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,215749943,,https://www.inaturalist.org/observations/215749943,"grantd",,,2024-05-14,2024,5,14,Human Observation,"",,,British Columbia,Canada,CA,23,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,785,2024,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7149660071,-123.1684781367
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,247543058,,https://www.inaturalist.org/observations/247543058,"fjfrazier",,,2024-10-15,2024,10,15,Human Observation,"",,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,799,2024,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7063293457,-123.166015625
Acer circinatum,"Pursh",48258,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer circinatum,,species,iNaturalist,Observations,247543088,,https://www.inaturalist.org/observations/247543088,"fjfrazier",,,2024-10-15,2024,10,15,Human Observation,"",,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,800,2024,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7063293457,-123.166015625
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,9587720,,https://www.inaturalist.org/observations/9587720,"hillanddale",,,2017-10-24,2017,10,24,HUMAN_OBSERVATION,"",,,British Columbia,Canada,CA,171,,,,,,,,present,,,,,native,S5 (2015),,"hillanddale",,,,,,958,2017,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.714324,-123.165665
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,114389371,,https://www.inaturalist.org/observations/114389371,"Roslyn",,,2022-05-01,2022,5,1,HUMAN_OBSERVATION,"",,,British Columbia,Canada,CA,5,,,,,,,,present,,,,,native,S5 (2015),,"Andrew Conboy",,,,,,972,2022,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.719967,-123.168
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,51726792,,https://www.inaturalist.org/observations/51726792,"Bonnie Fairbairn",,,2020-07-02,2020,7,2,Human Observation,"",,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1013,2020,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7,-123.18
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,9450144,,https://www.inaturalist.org/observations/9450144,"J. Burke Korol",,,1996-04-25,1996,4,25,Human Observation,"",,,British Columbia,Canada,CA,400,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1125,1996,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.698754,-123.179247
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,4364842,,https://www.inaturalist.org/observations/4364842,"judith holm",,,2016-04-02,2016,4,2,Human Observation,"",,,British Columbia,Canada,CA,373,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1185,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7133456352,-123.1642235075
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,4364799,,https://www.inaturalist.org/observations/4364799,"judith holm",,,2016-04-02,2016,4,2,Human Observation,"",,,British Columbia,Canada,CA,212,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1186,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7129571395,-123.1643951688
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,8937431,,https://www.inaturalist.org/observations/8937431,"judith holm",,,2016-04-02,2016,4,2,Human Observation,"",,,British Columbia,Canada,CA,488,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1187,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7124297366,-123.1629180908
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,4364827,,https://www.inaturalist.org/observations/4364827,"judith holm",,,2016-04-07,2016,4,7,Human Observation,"",,,British Columbia,Canada,CA,250,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1188,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7131791375,-123.1640518461
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,4364765,,https://www.inaturalist.org/observations/4364765,"judith holm",,,2016-04-09,2016,4,9,Human Observation,"",,,British Columbia,Canada,CA,163,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1189,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7136231303,-123.1650818144
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,8937398,,https://www.inaturalist.org/observations/8937398,"judith holm",,,2016-04-09,2016,4,9,Human Observation,"",,,British Columbia,Canada,CA,488,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1190,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7137617234,-123.1642913818
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,22490080,,https://www.inaturalist.org/observations/22490080,"judith holm",,,2016-05-21,2016,5,21,Human Observation,"",,,British Columbia,Canada,CA,85,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1191,2016,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.69849,-123.164348
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,186922025,,https://www.inaturalist.org/observations/186922025,"judith holm",,,2023-10-07,2023,10,7,Human Observation,"",,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1196,2023,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7101527778,-123.1643
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,16822320,,https://www.inaturalist.org/observations/16822320,"Keegan Durovich",,,2018-09-22,2018,9,22,Human Observation,"",,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1210,2018,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.70212,-123.17658
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,114389371,,https://www.inaturalist.org/observations/114389371,"Roslyn",,,2022-05-01,2022,5,1,Human Observation,"",,,British Columbia,Canada,CA,5,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1289,2022,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7199666667,-123.168
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,9587720,,https://www.inaturalist.org/observations/9587720,"hillanddale",,,2017-10-24,2017,10,24,Human Observation,"",,,British Columbia,Canada,CA,171,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1327,2017,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.714324,-123.165665
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,37439796,,https://www.inaturalist.org/observations/37439796,"haydn_smith",,,2020-01-09,2020,1,9,Human Observation,"",,,British Columbia,Canada,CA,10,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1333,2020,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7139406857,-123.1634799299
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,208384571,,https://www.inaturalist.org/observations/208384571,"jmclatchie",,,2024-04-20,2024,4,20,Human Observation,"",,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1407,2024,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7146916667,-123.1632472217
Acer macrophyllum,"Pursh",48227,Plantae,Tracheophyta,Magnoliopsida,Sapindales,,,Sapindaceae,Acer,,Acer macrophyllum,,species,iNaturalist,Observations,215752574,,https://www.inaturalist.org/observations/215752574,"grantd",,,2024-05-14,2024,5,14,Human Observation,"",,,British Columbia,Canada,CA,9,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,1417,2024,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.713818368,-123.163384839
Agrostis exarata,"Trin.",59088,Plantae,Tracheophyta,Liliopsida,Poales,,,Poaceae,Agrostis,,Agrostis exarata,,species,iNaturalist,Observations,14460029,,https://www.inaturalist.org/observations/14460029,"judith holm",,,2018-07-16,2018,7,16,Human Observation,"",,,British Columbia,Canada,CA,5,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,2404,2018,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.695111,-123.180003
Agrostis exarata,"Trin.",59088,Plantae,Tracheophyta,Liliopsida,Poales,,,Poaceae,Agrostis,,Agrostis exarata,,species,iNaturalist,Observations,84445881,,https://www.inaturalist.org/observations/84445881,"judith holm",,,2021-06-20,2021,6,20,Human Observation,"",,,British Columbia,Canada,CA,2,,,,,,,,present,,,,,native,S5 (2015),,"",,,,,,2405,2021,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.6952111017,-123.1800918003
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch",939032,Plantae,Tracheophyta,Magnoliopsida,Fagales,,,Betulaceae,Alnus,,Alnus alnobetula,sinuata,subspecies,iNaturalist,Observations,55822280,,https://www.inaturalist.org/observations/55822280,"csmaha",,,2020-08-08,2020,8,8,HUMAN_OBSERVATION,"",,,British Columbia,Canada,CA,13,,,,,,,,present,,,,,native,S5 (2000),,"csmaha",,,,,,2773,2020,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.698759,-123.177875
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch",939032,Plantae,Tracheophyta,Magnoliopsida,Fagales,,,Betulaceae,Alnus,,Alnus alnobetula,sinuata,subspecies,iNaturalist,Observations,6597871,,https://www.inaturalist.org/observations/6597871,"Alicia Saunders",,,2017-06-11,2017,6,11,Human Observation,"",,,British Columbia,Canada,CA,9,,,,,,,,present,,,,,native,S5 (2000),,"",,,,,,2797,2017,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.69629181,-123.17861302
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch",939032,Plantae,Tracheophyta,Magnoliopsida,Fagales,,,Betulaceae,Alnus,,Alnus alnobetula,sinuata,subspecies,iNaturalist,Observations,51722396,,https://www.inaturalist.org/observations/51722396,"Bonnie Fairbairn",,,2020-07-02,2020,7,2,Human Observation,"",,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2000),,"",,,,,,2801,2020,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7,-123.18
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch",939032,Plantae,Tracheophyta,Magnoliopsida,Fagales,,,Betulaceae,Alnus,,Alnus alnobetula,sinuata,subspecies,iNaturalist,Observations,51722483,,https://www.inaturalist.org/observations/51722483,"Bonnie Fairbairn",,,2020-07-02,2020,7,2,Human Observation,"",,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2000),,"",,,,,,2802,2020,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.7,-123.18
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch",939032,Plantae,Tracheophyta,Magnoliopsida,Fagales,,,Betulaceae,Alnus,,Alnus alnobetula,sinuata,subspecies,iNaturalist,Observations,44991534,,https://www.inaturalist.org/observations/44991534,"Geric",,,2020-05-04,2020,5,4,Human Observation,"",,,British Columbia,Canada,CA,6,,,,,,,,present,,,,,native,S5 (2000),,"",,,,,,2814,2020,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.69881167,-123.17785
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch",939032,Plantae,Tracheophyta,Magnoliopsida,Fagales,,,Betulaceae,Alnus,,Alnus alnobetula,sinuata,subspecies,iNaturalist,Observations,55825962,,https://www.inaturalist.org/observations/55825962,"Jennifer Martel",,,2020-08-08,2020,8,8,Human Observation,"",,,British Columbia,Canada,CA,8,,,,,,,,present,,,,,native,S5 (2000),,"",,,,,,2834,2020,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.69678704,-123.17841364
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch",939032,Plantae,Tracheophyta,Magnoliopsida,Fagales,,,Betulaceae,Alnus,,Alnus alnobetula,sinuata,subspecies,iNaturalist,Observations,26282248,,https://www.inaturalist.org/observations/26282248,"Pete Lypkie",,,2019-06-01,2019,6,1,Human Observation,"",,,British Columbia,Canada,CA,3,,,,,,,,present,,,,,native,S5 (2000),,"",,,,,,2886,2019,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.69544595,-123.17991071
Alnus alnobetula ssp. sinuata,"(Ehrh.) K.Koch",939032,Plantae,Tracheophyta,Magnoliopsida,Fagales,,,Betulaceae,Alnus,,Alnus alnobetula,sinuata,subspecies,iNaturalist,Observations,223461690,,https://www.inaturalist.org/observations/223461690,"Radu Scurtescu",,,2024-06-15,2024,6,15,Human Observation,"",,,British Columbia,Canada,CA,15,,,,,,,,present,,,,,native,S5 (2000),,"",,,,,,2895,2024,Skwelwil'Em Squamish Estuary,IV,No,Wildlife Management Area,Sub-national Government,Government of British Columbia,IV,49.6954289262,-123.1779169928
