"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
Athyrium distentifolium ssp. americanum,"Tausch ex Opiz",80451,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,,Athyriaceae,Athyrium,,Athyrium distentifolium,americanum,subspecies,iNaturalist,Observations,57443771,,https://www.inaturalist.org/observations/57443771,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,7530,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.64,-123.0822222222
Athyrium distentifolium ssp. americanum,"Tausch ex Opiz",80451,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,,Athyriaceae,Athyrium,,Athyrium distentifolium,americanum,subspecies,iNaturalist,Observations,179927844,,https://www.inaturalist.org/observations/179927844,judith holm,,,2023-08-22,2023,8,22,Human Observation,,,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,7533,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6454867008,-123.0866374578
Athyrium distentifolium ssp. americanum,"Tausch ex Opiz",80451,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,,Athyriaceae,Athyrium,,Athyrium distentifolium,americanum,subspecies,iNaturalist,Observations,14759544,,https://www.inaturalist.org/observations/14759544,Samantha Leigh,,,2018-07-22,2018,7,22,Human Observation,,,,British Columbia,Canada,CA,1052,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,7539,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6500751922,-123.0774635822
Callitropsis nootkatensis,"(D.Don) Oerst.",820904,Plantae,Tracheophyta,Pinopsida,Pinales,,,Cupressaceae,Callitropsis,,Callitropsis nootkatensis,,species,iNaturalist,Observations,179268690,,https://www.inaturalist.org/observations/179268690,Andrew Simon,,,2023-08-16,2023,8,16,Human Observation,,,,British Columbia,Canada,CA,10,,,,,,,,present,,,,,native,S4 (2019),,,,,,,,10600,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6596783333,-123.08733
Callitropsis nootkatensis,"(D.Don) Oerst.",820904,Plantae,Tracheophyta,Pinopsida,Pinales,,,Cupressaceae,Callitropsis,,Callitropsis nootkatensis,,species,iNaturalist,Observations,226244019,,https://www.inaturalist.org/observations/226244019,Eva van Emden,,,2024-06-29,2024,6,29,Human Observation,,,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S4 (2019),,,,,,,,10618,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.7221333333,-123.2106777778
Campanula alaskana,"L.",967218,Plantae,Tracheophyta,Magnoliopsida,Asterales,,,Campanulaceae,Campanula,,Campanula alaskana,,species,iNaturalist,Observations,242229818,,https://www.inaturalist.org/observations/242229818,Rachel Munger,,,2024-08-17,2024,8,17,Human Observation,,,,British Columbia,Canada,CA,6,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,10981,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.63473,-123.0888221667
Carex nardina,"Fr.",160034,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex nardina,,species,iNaturalist,Observations,57459094,,https://www.inaturalist.org/observations/57459094,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,11635,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6408033333,-123.08457
Carex nardina,"Fr.",160034,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex nardina,,species,iNaturalist,Observations,57804795,,https://www.inaturalist.org/observations/57804795,judith holm,,,2020-08-26,2020,8,26,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,11636,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.67204,-123.0992233333
Carex nigricans,"C.A. Mey",76084,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex nigricans,,species,iNaturalist,Observations,179268695,,https://www.inaturalist.org/observations/179268695,Andrew Simon,,,2023-08-16,2023,8,16,Human Observation,,,,British Columbia,Canada,CA,10,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,11651,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6606533333,-123.0882416667
Carex nigricans,"C.A. Mey",76084,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex nigricans,,species,iNaturalist,Observations,57411961,,https://www.inaturalist.org/observations/57411961,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,11664,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.64083,-123.07989
Carex nigricans,"C.A. Mey",76084,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex nigricans,,species,iNaturalist,Observations,57804922,,https://www.inaturalist.org/observations/57804922,judith holm,,,2020-08-26,2020,8,26,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,11665,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6701933333,-123.1015316667
Carex spectabilis,"Dewey",76111,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex spectabilis,,species,iNaturalist,Observations,179268697,,https://www.inaturalist.org/observations/179268697,Andrew Simon,,,2023-08-16,2023,8,16,Human Observation,,,,British Columbia,Canada,CA,17,,,,,,,,present,,,,,native,S5,,,,,,,,11764,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6611939646,-123.0893243098
Carex spectabilis,"Dewey",76111,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex spectabilis,,species,iNaturalist,Observations,57388796,,https://www.inaturalist.org/observations/57388796,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5,,,,,,,,11771,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6402777778,-123.0783333333
Carex spectabilis,"Dewey",76111,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex spectabilis,,species,iNaturalist,Observations,57388459,,https://www.inaturalist.org/observations/57388459,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5,,,,,,,,11772,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6407733333,-123.079845
Carex spectabilis,"Dewey",76111,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex spectabilis,,species,iNaturalist,Observations,57389513,,https://www.inaturalist.org/observations/57389513,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5,,,,,,,,11773,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.640145,-123.0810216667
Carex spectabilis,"Dewey",76111,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Carex,,Carex spectabilis,,species,iNaturalist,Observations,57453133,,https://www.inaturalist.org/observations/57453133,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5,,,,,,,,11774,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6404416667,-123.083845
Cassiope mertensiana ssp. mertensiana,"(Bong.) D. Don",126554,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Cassiope,,Cassiope mertensiana,mertensiana,subspecies,iNaturalist,Observations,14758282,,https://www.inaturalist.org/observations/14758282,Samantha Leigh,,,2018-07-22,2018,7,22,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2019),,Samantha Leigh,,,,,,11855,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.645,-123.080559
Cassiope mertensiana ssp. mertensiana,"(Bong.) D. Don",126554,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Cassiope,,Cassiope mertensiana,mertensiana,subspecies,iNaturalist,Observations,179286292,,https://www.inaturalist.org/observations/179286292,Andrew Simon,,,2023-08-15,2023,8,15,Human Observation,,,,British Columbia,Canada,CA,10,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,11881,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6595433333,-123.0851316667
Cassiope mertensiana ssp. mertensiana,"(Bong.) D. Don",126554,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Cassiope,,Cassiope mertensiana,mertensiana,subspecies,iNaturalist,Observations,226242919,,https://www.inaturalist.org/observations/226242919,Eva van Emden,,,2024-06-29,2024,6,29,Human Observation,,,,British Columbia,Canada,CA,14,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,11894,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.7258444444,-123.2137138889
Cassiope mertensiana ssp. mertensiana,"(Bong.) D. Don",126554,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Cassiope,,Cassiope mertensiana,mertensiana,subspecies,iNaturalist,Observations,14758282,,https://www.inaturalist.org/observations/14758282,Samantha Leigh,,,2018-07-22,2018,7,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,11951,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6450004578,-123.0805587769
Chamaenerion angustifolium,"(L.) Scop.",564969,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,Onagraceae,Chamaenerion,,Chamaenerion angustifolium,,species,iNaturalist,Observations,15203053,,https://www.inaturalist.org/observations/15203053,Cynthia Darnell,,,2018-07-30,2018,7,30,Human Observation,,,,British Columbia,Canada,CA,45,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,12619,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.627564633,-123.1029841804
Chamaenerion latifolium,"(L.) Sweet",564970,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,Onagraceae,Chamaenerion,,Chamaenerion latifolium,,species,iNaturalist,Observations,143502546,,https://www.inaturalist.org/observations/143502546,ellika_cairns,,,2021-09-01,2021,9,1,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,86,,,,,,,,present,,,,,native,S5 (2015),,Cole Gaerber,,,,,,13013,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.644176,-123.088236
Chamaenerion latifolium,"(L.) Sweet",564970,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,Onagraceae,Chamaenerion,,Chamaenerion latifolium,,species,iNaturalist,Observations,214848300,,https://www.inaturalist.org/observations/214848300,Eva van Emden,,,2020-09-04,2020,9,4,Human Observation,,,,British Columbia,Canada,CA,5,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,13039,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6383466667,-123.0912083333
Chamaenerion latifolium,"(L.) Sweet",564970,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,Onagraceae,Chamaenerion,,Chamaenerion latifolium,,species,iNaturalist,Observations,175144369,,https://www.inaturalist.org/observations/175144369,Nancy Henderson,,,2023-07-26,2023,7,26,Human Observation,,,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,13061,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6385633333,-123.0949861667
Chamaenerion latifolium,"(L.) Sweet",564970,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,Onagraceae,Chamaenerion,,Chamaenerion latifolium,,species,iNaturalist,Observations,236410104,,https://www.inaturalist.org/observations/236410104,Rachel Munger,,,2024-08-17,2024,8,17,Human Observation,,,,British Columbia,Canada,CA,23,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,13064,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6409833333,-123.0906055
Chamaenerion latifolium,"(L.) Sweet",564970,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,Onagraceae,Chamaenerion,,Chamaenerion latifolium,,species,iNaturalist,Observations,16815099,,https://www.inaturalist.org/observations/16815099,tullyh,,,2018-08-28,2018,8,28,Human Observation,,,,British Columbia,Canada,CA,0,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,13079,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.643905,-123.0879833333
Chamaenerion latifolium,"(L.) Sweet",564970,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,Onagraceae,Chamaenerion,,Chamaenerion latifolium,,species,iNaturalist,Observations,58913480,,https://www.inaturalist.org/observations/58913480,grahammatheson,,,2020-09-07,2020,9,7,Human Observation,,,,British Columbia,Canada,CA,5,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,13082,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.64391333,-123.08776117
Chamaenerion latifolium,"(L.) Sweet",564970,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,,Onagraceae,Chamaenerion,,Chamaenerion latifolium,,species,iNaturalist,Observations,143502546,,https://www.inaturalist.org/observations/143502546,ellika_cairns,,,2021-09-01,2021,9,1,Human Observation,,,,British Columbia,Canada,CA,86,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,13086,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6441760923,-123.0882356704
Chimaphila umbellata,"(L.) W.P.C. Barton",62236,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Chimaphila,,Chimaphila umbellata,,species,iNaturalist,Observations,85783292,,https://www.inaturalist.org/observations/85783292,Roanan DeMeyer,,,2021-07-04,2021,7,4,Human Observation,,,,British Columbia,Canada,CA,62,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,13378,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6518046366,-123.0776845184
Corallorhiza mertensiana,"Bong",49444,Plantae,Tracheophyta,Liliopsida,Asparagales,,,Orchidaceae,Corallorhiza,,Corallorhiza mertensiana,,species,iNaturalist,Observations,226245734,,https://www.inaturalist.org/observations/226245734,Eva van Emden,,,2024-06-29,2024,6,29,Human Observation,,,,British Columbia,Canada,CA,220,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,15221,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.7142119212,-123.2058517846
Corallorhiza mertensiana,"Bong",49444,Plantae,Tracheophyta,Liliopsida,Asparagales,,,Orchidaceae,Corallorhiza,,Corallorhiza mertensiana,,species,iNaturalist,Observations,226244900,,https://www.inaturalist.org/observations/226244900,Eva van Emden,,,2024-06-29,2024,6,29,Human Observation,,,,British Columbia,Canada,CA,562,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,15222,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.7160546293,-123.20116538
Cryptogramma cascadensis,"A.R. Alverson",76537,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,,Pteridaceae,Cryptogramma,,Cryptogramma cascadensis,,species,iNaturalist,Observations,57450740,,https://www.inaturalist.org/observations/57450740,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S3S4 (2019),,,,,,,,16757,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6401116667,-123.0820483333
Cryptogramma cascadensis,"A.R. Alverson",76537,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,,Pteridaceae,Cryptogramma,,Cryptogramma cascadensis,,species,iNaturalist,Observations,57451037,,https://www.inaturalist.org/observations/57451037,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S3S4 (2019),,,,,,,,16758,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.64,-123.0822222222
Dicentra formosa ssp. formosa,"(Haw.) Walp.",51049,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,,,Papaveraceae,Dicentra,,Dicentra formosa,formosa,subspecies,iNaturalist,Observations,90219330,,https://www.inaturalist.org/observations/90219330,Sunny Zhang,,,2021-08-05,2021,8,5,Human Observation,,,,British Columbia,Canada,CA,122,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,18044,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6454369064,-123.0968736013
Diphasiastrum sitchense,"(Rupr.) Holub",204303,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,,,Lycopodiaceae,Diphasiastrum,,Diphasiastrum sitchense,,species,iNaturalist,Observations,57463522,,https://www.inaturalist.org/observations/57463522,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,19019,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.64031,-123.0849083333
Drosera rotundifolia,"L.",52658,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,,Droseraceae,Drosera,,Drosera rotundifolia,,species,iNaturalist,Observations,174695008,,https://www.inaturalist.org/observations/174695008,spaceage,,,2023-07-22,2023,7,22,Human Observation,,,,British Columbia,Canada,CA,5,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,19297,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.713975,-123.2081916667
Drosera rotundifolia,"L.",52658,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,,Droseraceae,Drosera,,Drosera rotundifolia,,species,iNaturalist,Observations,240127543,,https://www.inaturalist.org/observations/240127543,davinadube,,,2024-09-02,2024,9,2,Human Observation,,,,British Columbia,Canada,CA,22,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,19320,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.7138822305,-123.208207483
